invoice_item_id,invoice_id,product_id,quantity
49363,2723,4,12
49364,2764,15,13
49365,6637,22,1
49366,2735,9,6
49367,532,9,6
49368,1832,23,4
49369,6891,13,9
49370,8353,13,13
49371,1870,23,14
49372,929,21,10
49373,5189,17,11
49374,9106,10,3
49375,1309,24,9
49376,8282,16,2
49377,3317,17,2
49378,2888,18,6
49379,4037,19,2
49380,3250,24,5
49381,9737,13,13
49382,3264,13,13
49383,8616,10,7
49384,5798,25,9
49385,1505,16,11
49386,3189,15,7
49387,9112,22,15
49388,7319,13,7
49389,8412,14,5
49390,3595,6,13
49391,7589,23,3
49392,9499,24,1
49393,3920,12,5
49394,1175,19,3
49395,6740,20,15
49396,3861,9,2
49397,3981,3,7
49398,9566,5,11
49399,3982,21,5
49400,8161,20,12
49401,5506,1,1
49402,8316,2,9
49403,4770,1,3
49404,8721,8,15
49405,5782,23,10
49406,1795,18,12
49407,2719,16,2
49408,8881,12,15
49409,4429,23,9
49410,2611,13,10
49411,437,7,14
49412,4139,12,1
49413,9550,16,2
49414,9766,1,14
49415,3107,17,4
49416,3654,10,1
49417,5079,6,11
49418,2982,7,7
49419,5184,10,4
49420,9287,4,10
49421,658,4,10
49422,6773,2,12
49423,5025,12,1
49424,4537,1,3
49425,5893,15,5
49426,3197,4,2
49427,5649,17,6
49428,6624,13,1
49429,5263,21,7
49430,8241,12,3
49431,4862,16,4
49432,936,20,1
49433,4904,13,1
49434,2360,24,6
49435,7835,11,5
49436,283,23,3
49437,7225,5,3
49438,2839,19,11
49439,4096,10,11
49440,1832,16,6
49441,2189,24,4
49442,3534,24,3
49443,6639,6,5
49444,9715,25,14
49445,6080,24,8
49446,6468,19,13
49447,658,12,1
49448,2160,10,8
49449,863,1,12
49450,3161,10,8
49451,1185,4,11
49452,4115,22,13
49453,3324,20,1
49454,6946,7,5
49455,4427,3,15
49456,3378,6,4
49457,4800,6,9
49458,1954,16,13
49459,135,10,15
49460,982,4,5
49461,6519,16,3
49462,6924,20,9
49463,8301,11,1
49464,1407,10,5
49465,7341,25,4
49466,7414,4,9
49467,4440,22,9
49468,7061,23,2
49469,6823,22,4
49470,5004,13,10
49471,5062,25,13
49472,6886,21,9
49473,9343,15,13
49474,4341,10,8
49475,6538,21,6
49476,6069,9,13
49477,7436,3,4
49478,3499,15,9
49479,4855,17,15
49480,3870,20,12
49481,6259,19,12
49482,442,18,15
49483,7773,4,15
49484,2412,14,4
49485,7180,17,1
49486,2712,1,1
49487,8355,3,7
49488,6761,22,6
49489,4955,19,9
49490,5920,11,14
49491,1627,8,9
49492,7720,12,14
49493,8146,21,15
49494,6335,9,7
49495,1239,18,12
49496,5880,13,9
49497,553,7,15
49498,7598,15,8
49499,6473,8,7
49500,4178,21,5
49501,1831,20,14
49502,7691,11,5
49503,9772,19,11
49504,8305,4,12
49505,7496,8,15
49506,3782,25,4
49507,7868,21,1
49508,4265,13,9
49509,2995,18,14
49510,2714,24,5
49511,6773,13,14
49512,2859,1,6
49513,6390,22,15
49514,8116,1,2
49515,8938,6,9
49516,4013,3,6
49517,9977,3,1
49518,588,24,2
49519,9437,12,10
49520,5637,15,9
49521,1124,3,5
49522,66,5,15
49523,3593,13,13
49524,31,1,1
49525,3504,8,5
49526,3305,2,6
49527,1849,18,10
49528,8988,9,7
49529,2846,16,11
49530,3887,10,8
49531,9134,5,1
49532,7389,10,14
49533,8412,13,10
49534,8579,11,9
49535,8165,13,1
49536,8862,22,10
49537,1986,13,5
49538,3197,2,7
49539,9410,25,9
49540,7698,13,5
49541,515,5,7
49542,2263,11,7
49543,7319,9,10
49544,9285,1,1
49545,4714,7,12
49546,2459,3,13
49547,6102,1,4
49548,4749,4,8
49549,2128,13,12
49550,6215,3,7
49551,6741,18,10
49552,3688,24,14
49553,6732,5,13
49554,5164,21,5
49555,3173,19,9
49556,1193,6,15
49557,720,13,10
49558,1700,18,5
49559,8509,6,3
49560,9151,16,12
49561,5783,16,14
49562,5752,18,2
49563,9357,15,1
49564,3429,23,4
49565,84,25,12
49566,3189,1,3
49567,1257,11,2
49568,6864,24,8
49569,9844,2,11
49570,3158,20,12
49571,7914,25,9
49572,780,8,8
49573,4287,22,5
49574,6158,5,2
49575,3898,20,6
49576,671,21,2
49577,3258,24,7
49578,3841,23,3
49579,9870,18,11
49580,4093,6,5
49581,9496,21,15
49582,8131,12,8
49583,2855,15,3
49584,6758,19,4
49585,5626,11,5
49586,7629,5,8
49587,2638,17,8
49588,4780,10,14
49589,8355,20,6
49590,6169,8,5
49591,7959,24,5
49592,2444,13,13
49593,8586,19,7
49594,6220,17,7
49595,5194,11,8
49596,4206,19,11
49597,5079,9,9
49598,2754,4,6
49599,9886,24,10
49600,5544,9,2
49601,6510,5,4
49602,7917,25,6
49603,7889,21,8
49604,7313,25,2
49605,9643,21,9
49606,5434,20,11
49607,2928,14,14
49608,6036,10,5
49609,1442,20,2
49610,7961,19,12
49611,5874,19,8
49612,6582,25,4
49613,5781,17,12
49614,3064,25,12
49615,8340,6,8
49616,5975,2,10
49617,9778,13,13
49618,5000,25,9
49619,5672,18,11
49620,3070,5,11
49621,9257,24,9
49622,4765,25,12
49623,5211,10,6
49624,4283,17,4
49625,3147,20,1
49626,4276,14,2
49627,3493,22,3
49628,8797,25,9
49629,6571,21,9
49630,622,19,13
49631,3253,10,12
49632,10000,22,15
49633,1853,8,3
49634,6669,21,7
49635,3943,13,11
49636,4904,15,11
49637,6965,20,1
49638,4266,7,6
49639,7609,1,8
49640,6649,16,4
49641,1087,13,7
49642,1649,16,13
49643,5443,5,4
49644,5614,7,2
49645,4565,4,9
49646,3316,11,4
49647,4596,17,11
49648,3502,7,15
49649,8454,2,15
49650,1544,13,3
49651,8277,4,13
49652,6944,6,15
49653,6658,21,4
49654,6278,17,2
49655,1191,13,6
49656,6182,7,1
49657,7072,2,12
49658,7707,9,8
49659,1921,16,8
49660,6938,13,14
49661,7530,19,10
49662,7691,17,5
49663,3502,11,2
49664,6873,19,5
49665,7798,22,2
49666,7761,9,8
49667,4269,2,7
49668,7768,24,11
49669,8770,6,10
49670,6109,7,12
49671,8370,20,15
49672,1539,10,9
49673,719,16,3
49674,6504,25,9
49675,8745,12,11
49676,1786,20,5
49677,3470,9,3
49678,557,23,8
49679,5330,19,8
49680,7204,21,4
49681,7117,25,14
49682,938,6,1
49683,842,23,4
49684,8790,8,3
49685,8741,22,5
49686,6695,20,14
49687,10,5,9
49688,1795,20,15
49689,3722,14,4
49690,4579,1,2
49691,4998,14,7
49692,6980,3,8
49693,7028,25,9
49694,6783,14,11
49695,7014,10,2
49696,7699,11,14
49697,1857,2,6
49698,1447,9,3
49699,758,22,12
49700,359,16,7
49701,669,16,5
49702,1163,23,3
49703,4622,20,5
49704,6560,10,10
49705,9977,14,14
49706,5697,2,2
49707,7651,17,13
49708,528,15,4
49709,5725,3,14
49710,9083,8,13
49711,656,20,4
49712,7520,25,5
49713,2119,14,14
49714,8833,9,13
49715,9033,12,9
49716,9541,16,12
49717,173,19,15
49718,5434,10,11
49719,8581,25,8
49720,9233,18,1
49721,4464,5,8
49722,2846,10,10
49723,1747,24,14
49724,2842,23,8
49725,2903,7,7
49726,4917,5,13
49727,4935,9,14
49728,9344,12,13
49729,2905,24,1
49730,2363,21,8
49731,8423,11,15
49732,6635,18,10
49733,5929,15,9
49734,8240,11,2
49735,7805,21,11
49736,3270,15,8
49737,8467,24,11
49738,1684,20,5
49739,5579,3,13
49740,3721,16,7
49741,1778,4,1
49742,3584,5,10
49743,7346,15,13
49744,8107,2,10
49745,8499,20,3
49746,1677,21,6
49747,1861,13,9
49748,6834,18,5
49749,4139,6,15
49750,2513,2,2
49751,9547,24,7
49752,3708,17,4
49753,490,22,11
49754,5903,12,10
49755,5313,17,8
49756,7617,1,6
49757,7848,18,6
49758,4592,17,13
49759,6532,22,6
49760,6131,5,3
49761,6209,10,7
49762,4366,21,10
49763,1475,5,10
49764,826,3,5
49765,8249,6,7
49766,9176,9,4
49767,4324,1,3
49768,3427,12,11
49769,7737,20,3
49770,6357,19,9
49771,8050,13,4
49772,9306,7,4
49773,7828,5,6
49774,2296,6,6
49775,3426,19,5
49776,166,20,3
49777,3955,1,5
49778,1115,8,13
49779,2544,3,14
49780,1032,16,12
49781,4251,19,11
49782,6328,11,10
49783,2059,6,10
49784,4711,5,15
49785,4314,22,5
49786,894,21,7
49787,8474,2,3
49788,9565,8,10
49789,8334,5,11
49790,1882,8,1
49791,5529,5,6
49792,6267,23,11
49793,3100,5,8
49794,4620,9,12
49795,9483,22,3
49796,2899,12,4
49797,6028,20,2
49798,3285,22,2
49799,6591,7,1
49800,8096,2,5
49801,1674,8,5
49802,3624,11,11
49803,5049,5,2
49804,9687,16,5
49805,8572,17,14
49806,4901,21,9
49807,5824,11,8
49808,6434,19,14
49809,3862,8,12
49810,8222,6,14
49811,1887,5,9
49812,7556,10,9
49813,207,17,13
49814,5787,25,11
49815,4999,2,12
49816,3563,17,2
49817,4104,12,3
49818,5909,19,15
49819,8359,1,2
49820,9254,9,2
49821,2333,9,10
49822,2755,19,7
49823,4424,2,6
49824,3379,8,12
49825,6915,6,10
49826,4290,1,2
49827,8427,20,14
49828,4671,7,11
49829,3208,4,4
49830,5814,13,5
49831,1249,20,12
49832,5707,4,4
49833,8322,22,12
49834,3239,9,15
49835,5965,2,12
49836,2190,6,4
49837,6090,6,7
49838,6791,10,6
49839,5535,24,9
49840,689,11,1
49841,1282,21,4
49842,8790,19,4
49843,9935,13,7
49844,7429,13,9
49845,2794,2,9
49846,4945,14,2
49847,8806,4,5
49848,7593,9,7
49849,9681,19,2
49850,7646,11,6
49851,6151,14,8
49852,437,21,12
49853,3605,18,13
49854,4071,4,8
49855,7823,12,4
49856,3166,23,15
49857,7161,7,13
49858,9178,15,9
49859,8501,8,7
49860,5835,17,6
49861,6653,21,12
49862,7312,19,2
49863,3427,12,5
49864,9789,14,5
49865,919,20,15
49866,9293,17,12
49867,2450,19,15
49868,3187,17,12
49869,1214,6,2
49870,4475,12,9
49871,7613,2,8
49872,5160,24,9
49873,3824,2,9
49874,4547,13,4
49875,8336,8,3
49876,819,25,5
49877,4182,11,12
49878,8624,17,10
49879,4840,1,14
49880,1342,15,3
49881,4105,5,7
49882,2787,2,9
49883,663,18,3
49884,5456,14,1
49885,8518,16,1
49886,2532,12,1
49887,4166,19,10
49888,3752,24,4
49889,2877,17,6
49890,9499,16,12
49891,2598,14,11
49892,5508,4,12
49893,4213,7,3
49894,6526,24,7
49895,1681,21,5
49896,2159,1,14
49897,3312,9,10
49898,4412,3,4
49899,408,23,2
49900,3982,6,11
49901,1949,6,8
49902,9216,6,13
49903,940,10,13
49904,2866,15,12
49905,9926,13,3
49906,4788,12,7
49907,5928,16,2
49908,9366,8,1
49909,3081,14,8
49910,5621,10,2
49911,3832,20,9
49912,8269,23,4
49913,8895,21,11
49914,8761,6,2
49915,1565,17,6
49916,1067,21,6
49917,8570,11,1
49918,9753,9,10
49919,8604,20,12
49920,3960,22,10
49921,3800,5,6
49922,3017,8,13
49923,4755,22,6
49924,9327,5,14
49925,2631,19,15
49926,8178,24,12
49927,6728,5,13
49928,8171,1,7
49929,4212,18,5
49930,9552,23,7
49931,9147,23,6
49932,7427,11,4
49933,3251,11,11
49934,1835,5,11
49935,4261,9,6
49936,7546,15,11
49937,2616,10,12
49938,82,11,9
49939,855,16,6
49940,4111,24,7
49941,8046,2,8
49942,7720,15,7
49943,4268,1,1
49944,546,19,3
49945,7587,7,1
49946,9039,12,2
49947,6042,16,4
49948,6926,8,14
49949,1302,6,13
49950,1119,19,3
49951,4027,5,8
49952,5589,3,4
49953,5260,7,8
49954,8639,13,15
49955,8476,1,1
49956,4687,18,12
49957,2597,17,12
49958,5724,1,10
49959,5595,15,14
49960,8886,5,11
49961,7816,10,5
49962,106,1,14
49963,3861,24,6
49964,4104,15,7
49965,9398,19,13
49966,5764,2,8
49967,9807,6,3
49968,8040,8,3
49969,163,11,15
49970,6870,17,11
49971,2203,3,15
49972,2292,17,5
49973,340,6,7
49974,2741,19,5
49975,887,6,14
49976,3793,21,6
49977,7480,11,2
49978,6266,8,8
49979,4982,13,6
49980,351,14,4
49981,8921,6,15
49982,8193,15,4
49983,1845,13,11
49984,3709,14,2
49985,3174,20,9
49986,2714,4,14
49987,8711,19,15
49988,9019,23,8
49989,7130,24,4
49990,1982,20,9
49991,1275,14,6
49992,5470,21,7
49993,2993,16,6
49994,589,2,13
49995,7713,5,10
49996,45,15,15
49997,36,9,5
49998,3321,22,13
49999,3650,22,7
50000,778,1,14
50001,681,24,6
50002,543,17,14
50003,1826,12,13
50004,7461,17,8
50005,4220,6,9
50006,825,21,2
50007,9580,3,1
50008,8377,12,7
50009,9756,11,5
50010,6511,5,4
50011,8079,15,14
50012,3214,8,6
50013,3457,8,12
50014,5637,4,7
50015,7365,23,4
50016,3730,13,6
50017,4526,24,7
50018,328,24,1
50019,664,12,11
50020,5230,14,13
50021,9106,5,13
50022,149,25,5
50023,7474,2,13
50024,2334,12,14
50025,1313,8,13
50026,6434,9,11
50027,1551,8,11
50028,1808,19,12
50029,584,14,4
50030,2266,17,6
50031,5920,10,10
50032,3019,5,14
50033,1344,21,1
50034,1780,9,5
50035,8496,7,3
50036,2053,13,5
50037,3869,8,15
50038,6982,9,15
50039,1165,24,7
50040,9553,5,9
50041,6627,9,4
50042,8100,22,9
50043,2662,21,4
50044,5555,7,3
50045,7231,20,2
50046,5978,9,12
50047,5653,4,9
50048,2129,5,14
50049,4370,4,12
50050,3386,7,12
50051,8429,10,14
50052,1277,13,11
50053,6846,7,8
50054,8676,14,15
50055,5754,7,9
50056,6007,19,1
50057,6096,13,7
50058,1365,19,1
50059,2847,14,13
50060,247,10,7
50061,4669,20,14
50062,9100,6,2
50063,4168,10,7
50064,8623,7,6
50065,4084,23,14
50066,924,18,13
50067,4670,3,5
50068,5467,21,6
50069,2815,10,4
50070,2740,16,10
50071,306,17,3
50072,8001,14,2
50073,5868,3,6
50074,4954,14,15
50075,1716,24,7
50076,222,8,13
50077,8632,6,8
50078,1717,25,11
50079,9479,21,15
50080,2032,2,10
50081,6088,16,10
50082,4580,17,14
50083,8799,22,1
50084,2083,23,15
50085,667,6,13
50086,1699,20,10
50087,446,5,9
50088,2002,6,15
50089,493,24,6
50090,9776,23,8
50091,1359,7,1
50092,7588,4,14
50093,6508,21,8
50094,4813,4,12
50095,5059,15,4
50096,1148,4,11
50097,3544,4,14
50098,5528,4,2
50099,8003,12,1
50100,6258,5,14
50101,9661,7,4
50102,6396,15,8
50103,7713,23,4
50104,5464,2,2
50105,1666,19,14
50106,208,3,8
50107,5171,24,15
50108,8655,15,1
50109,4732,4,2
50110,5449,15,2
50111,7071,4,7
50112,5681,1,3
50113,7216,3,13
50114,7963,3,1
50115,4356,2,3
50116,3227,20,7
50117,5523,1,5
50118,2578,2,4
50119,501,17,4
50120,2727,19,6
50121,860,25,6
50122,7270,16,8
50123,9319,11,2
50124,6928,13,7
50125,8798,20,7
50126,5124,19,5
50127,4114,14,10
50128,1504,1,1
50129,9406,2,10
50130,1034,3,15
50131,9236,1,6
50132,2673,12,7
50133,3510,22,10
50134,3786,15,7
50135,3273,16,10
50136,6458,11,12
50137,2062,3,9
50138,5933,16,15
50139,7076,22,7
50140,4962,12,5
50141,4001,3,10
50142,559,20,5
50143,677,22,7
50144,305,13,5
50145,4805,16,2
50146,9507,7,5
50147,9820,14,9
50148,5853,15,7
50149,8194,6,9
50150,9799,1,5
50151,2754,24,2
50152,4515,20,10
50153,7182,14,12
50154,5464,20,5
50155,8205,24,2
50156,7801,22,3
50157,4939,15,7
50158,4111,13,6
50159,8361,25,11
50160,5771,4,6
50161,768,14,4
50162,8110,25,10
50163,2681,11,10
50164,5536,19,9
50165,3212,21,3
50166,6879,18,9
50167,373,1,12
50168,1365,1,1
50169,6713,25,9
50170,8601,17,2
50171,3217,23,9
50172,9409,15,13
50173,4402,15,7
50174,6194,20,8
50175,9907,23,11
50176,1667,4,11
50177,2031,9,14
50178,3056,6,4
50179,5541,4,15
50180,673,23,15
50181,3033,3,2
50182,549,9,9
50183,3675,16,6
50184,5213,12,8
50185,9873,5,4
50186,5480,8,4
50187,5774,19,11
50188,2397,10,9
50189,3248,12,2
50190,411,14,1
50191,2066,11,14
50192,3453,6,15
50193,7023,25,8
50194,2189,14,7
50195,9830,19,6
50196,4562,20,6
50197,9569,8,15
50198,4746,7,10
50199,1692,16,6
50200,4673,2,11
50201,8727,6,10
50202,4714,9,13
50203,6928,5,10
50204,4916,18,12
50205,3252,18,15
50206,17,4,13
50207,5317,15,14
50208,277,10,13
50209,3030,8,2
50210,4868,13,2
50211,4778,16,13
50212,1218,7,5
50213,1877,16,6
50214,1750,12,7
50215,7453,11,7
50216,2067,22,7
50217,7812,20,13
50218,202,17,3
50219,9003,3,10
50220,2529,9,6
50221,8106,6,2
50222,1,2,13
50223,7610,10,14
50224,4071,15,8
50225,8464,11,11
50226,3970,19,10
50227,2670,19,4
50228,5756,22,14
50229,690,13,2
50230,4507,7,4
50231,1860,24,5
50232,6342,4,12
50233,8602,20,15
50234,4307,1,6
50235,5340,20,2
50236,5350,23,1
50237,6214,10,5
50238,8581,17,3
50239,20,15,13
50240,2111,7,7
50241,1528,4,4
50242,8598,10,12
50243,4141,17,11
50244,4324,12,11
50245,408,25,5
50246,7345,14,4
50247,8685,15,12
50248,4687,13,9
50249,3919,19,9
50250,1908,23,2
50251,624,11,10
50252,9475,5,4
50253,8822,6,14
50254,372,15,4
50255,1824,6,15
50256,5032,7,2
50257,7324,2,12
50258,2071,19,14
50259,7048,9,5
50260,8233,20,4
50261,8870,15,9
50262,561,7,8
50263,5706,20,15
50264,3103,3,5
50265,8516,5,13
50266,4977,2,12
50267,3013,20,10
50268,1923,9,5
50269,2038,12,1
50270,5101,3,3
50271,3586,4,3
50272,5281,4,10
50273,8069,12,2
50274,5237,24,6
50275,2319,3,5
50276,9839,17,14
50277,2206,14,8
50278,7372,25,10
50279,5088,21,6
50280,4807,21,3
50281,9481,21,14
50282,1399,10,3
50283,5749,15,5
50284,283,17,14
50285,3567,22,12
50286,415,22,15
50287,9225,19,8
50288,9217,5,14
50289,2521,16,1
50290,2848,16,11
50291,2350,5,15
50292,5909,4,10
50293,9644,2,3
50294,3558,16,8
50295,184,18,10
50296,2839,16,10
50297,3200,10,7
50298,1981,14,9
50299,4689,22,3
50300,7591,14,5
50301,5352,9,8
50302,1629,16,9
50303,9486,10,7
50304,8816,11,9
50305,6622,22,5
50306,7856,10,4
50307,3656,15,14
50308,9450,19,15
50309,1724,21,4
50310,2815,7,7
50311,7091,3,14
50312,2790,6,4
50313,169,18,12
50314,6096,1,14
50315,7085,24,8
50316,8696,22,1
50317,7010,4,5
50318,272,2,1
50319,2697,21,13
50320,2503,17,13
50321,754,21,7
50322,646,25,14
50323,7626,16,10
50324,2931,22,6
50325,3054,19,10
50326,3338,17,14
50327,1182,6,4
50328,641,18,11
50329,3466,16,7
50330,1275,23,7
50331,5762,17,6
50332,197,21,15
50333,6563,14,9
50334,2563,4,13
50335,7574,10,14
50336,6625,3,5
50337,7455,7,10
50338,3472,14,15
50339,3581,12,6
50340,1540,6,15
50341,9257,1,9
50342,2224,4,12
50343,8291,1,2
50344,7666,13,12
50345,2369,19,4
50346,9237,19,15
50347,9491,5,14
50348,2518,18,8
50349,6715,4,9
50350,3558,22,11
50351,556,7,7
50352,9628,23,10
50353,4848,23,11
50354,9288,19,8
50355,7919,18,13
50356,8676,14,7
50357,5351,6,12
50358,9721,5,9
50359,2372,22,1
50360,3193,10,13
50361,1141,20,1
50362,3846,1,2
50363,4556,25,15
50364,7023,21,10
50365,4667,4,9
50366,2761,5,7
50367,7417,8,2
50368,4623,2,1
50369,1741,20,14
50370,6819,15,6
50371,6106,18,9
50372,9353,24,15
50373,8192,3,13
50374,8369,5,3
50375,7984,9,1
50376,7734,5,12
50377,8061,15,3
50378,8489,8,6
50379,8635,19,4
50380,679,24,15
50381,858,20,1
50382,4362,5,11
50383,9986,18,6
50384,2007,18,8
50385,8795,6,3
50386,7023,16,4
50387,7012,3,13
50388,5197,9,2
50389,2884,2,1
50390,7108,1,11
50391,2821,7,15
50392,4520,5,14
50393,785,15,3
50394,3733,8,11
50395,9141,1,14
50396,6867,4,9
50397,571,17,8
50398,8870,14,10
50399,8631,3,14
50400,3305,9,8
50401,8368,5,11
50402,3795,15,1
50403,6741,3,4
50404,5517,24,12
50405,7101,12,1
50406,3571,2,5
50407,4244,19,1
50408,4794,16,15
50409,9536,14,9
50410,3395,5,11
50411,7235,24,9
50412,7014,1,5
50413,6249,1,4
50414,6225,2,14
50415,9093,13,11
50416,2318,11,3
50417,2852,24,9
50418,5161,2,12
50419,4423,16,14
50420,1426,2,4
50421,1600,13,14
50422,809,6,14
50423,4916,8,13
50424,6963,19,12
50425,8946,5,5
50426,6242,24,7
50427,7415,15,15
50428,8329,21,7
50429,8160,15,4
50430,5874,15,5
50431,5248,19,2
50432,6858,19,15
50433,1433,23,4
50434,793,5,12
50435,9804,10,9
50436,2948,8,15
50437,8959,24,12
50438,6442,17,12
50439,5600,24,5
50440,8470,2,14
50441,415,8,7
50442,4056,18,8
50443,6353,11,4
50444,5618,4,5
50445,8836,15,13
50446,9571,13,12
50447,7237,11,9
50448,2052,19,10
50449,183,2,7
50450,5269,16,11
50451,2124,8,10
50452,5664,15,14
50453,9827,11,7
50454,5485,23,5
50455,3078,8,7
50456,4924,7,4
50457,4997,3,12
50458,9557,24,2
50459,5610,2,12
50460,9465,5,8
50461,9913,20,10
50462,7218,25,2
50463,4841,4,3
50464,1200,13,13
50465,457,19,1
50466,2655,19,13
50467,5905,24,6
50468,2701,15,5
50469,4813,12,9
50470,7934,12,11
50471,864,25,14
50472,7800,7,14
50473,9858,2,1
50474,9044,7,1
50475,5793,12,11
50476,1425,14,5
50477,820,19,8
50478,9897,20,14
50479,6268,7,14
50480,5310,9,4
50481,5031,17,4
50482,3352,1,8
50483,3150,22,6
50484,4324,21,11
50485,4902,15,14
50486,5374,22,4
50487,2601,7,12
50488,546,5,15
50489,8411,17,10
50490,738,16,8
50491,1589,18,5
50492,8419,6,15
50493,2077,10,5
50494,9152,3,1
50495,8737,18,15
50496,6016,4,9
50497,6543,14,1
50498,9978,11,6
50499,6139,4,1
50500,5475,11,10
50501,6684,17,6
50502,2472,13,8
50503,5246,25,7
50504,3617,3,8
50505,4045,16,3
50506,1290,11,4
50507,7967,15,1
50508,2500,20,4
50509,2992,12,1
50510,7066,5,6
50511,8025,20,7
50512,1689,19,11
50513,9499,18,12
50514,477,7,12
50515,2574,4,3
50516,9487,5,12
50517,2359,13,13
50518,4312,4,8
50519,386,5,11
50520,989,14,1
50521,2948,23,12
50522,1807,12,3
50523,1786,19,11
50524,1186,9,12
50525,2570,2,3
50526,2630,23,3
50527,5997,4,14
50528,4765,3,8
50529,7282,1,9
50530,3962,7,13
50531,15,11,6
50532,5088,8,1
50533,8917,12,14
50534,5804,14,7
50535,5179,15,15
50536,5793,2,11
50537,9806,1,11
50538,4427,22,9
50539,1977,5,2
50540,2708,1,14
50541,5724,16,9
50542,2867,6,1
50543,6146,16,15
50544,2725,2,3
50545,385,18,6
50546,8398,3,13
50547,7053,25,14
50548,7394,23,11
50549,217,3,1
50550,230,13,14
50551,7247,11,7
50552,9367,22,11
50553,6513,7,4
50554,5092,6,12
50555,1523,21,10
50556,6089,4,1
50557,6975,24,4
50558,5232,17,13
50559,9434,11,6
50560,7767,20,14
50561,6048,9,1
50562,8120,23,1
50563,2102,20,4
50564,3658,9,12
50565,3041,7,10
50566,7337,13,8
50567,2914,7,15
50568,4724,8,11
50569,8210,17,12
50570,6978,10,7
50571,3739,24,2
50572,4763,3,15
50573,8856,24,3
50574,2622,25,8
50575,2824,18,5
50576,2454,18,4
50577,4497,17,8
50578,8567,2,9
50579,2926,11,11
50580,5185,6,4
50581,9153,19,14
50582,5468,25,4
50583,885,16,1
50584,4584,9,8
50585,8340,15,10
50586,2408,25,1
50587,5147,7,13
50588,7485,5,13
50589,95,23,10
50590,3982,23,8
50591,6989,10,3
50592,61,20,15
50593,9063,4,10
50594,4160,13,15
50595,9050,14,6
50596,5368,20,3
50597,8376,24,13
50598,5454,5,3
50599,7089,14,3
50600,2116,16,4
50601,7808,3,12
50602,6561,2,5
50603,1266,5,3
50604,372,10,12
50605,3299,22,14
50606,6644,25,10
50607,456,13,4
50608,4974,20,5
50609,2971,19,3
50610,4285,23,11
50611,7857,8,10
50612,1850,8,10
50613,2649,1,11
50614,3158,23,12
50615,345,5,2
50616,8418,4,7
50617,5088,13,12
50618,8099,8,10
50619,2147,18,9
50620,3721,7,7
50621,7505,10,4
50622,3701,7,14
50623,2018,16,2
50624,3222,15,9
50625,911,2,7
50626,468,21,14
50627,5298,18,2
50628,2709,21,15
50629,2167,13,8
50630,3499,11,11
50631,2253,19,5
50632,772,6,11
50633,7358,25,11
50634,4957,19,1
50635,5665,19,6
50636,1632,8,4
50637,8846,23,11
50638,839,14,15
50639,434,10,5
50640,2655,25,6
50641,2565,19,4
50642,7811,4,11
50643,4612,21,8
50644,4169,25,15
50645,3101,5,14
50646,3464,23,12
50647,861,19,2
50648,9643,2,15
50649,584,22,9
50650,5734,7,5
50651,420,7,6
50652,1494,19,11
50653,3985,16,1
50654,2550,4,11
50655,4687,25,7
50656,8708,23,5
50657,230,6,15
50658,521,18,14
50659,2117,1,10
50660,7627,16,7
50661,3426,23,14
50662,9036,25,10
50663,850,19,6
50664,4471,12,5
50665,9170,12,14
50666,5943,2,2
50667,8856,2,13
50668,5355,12,10
50669,7584,22,11
50670,7254,12,5
50671,2524,4,1
50672,7018,21,7
50673,4307,4,14
50674,7002,10,1
50675,5585,7,10
50676,8214,21,3
50677,7505,2,10
50678,4909,4,6
50679,5671,12,9
50680,7481,11,12
50681,1219,2,5
50682,5263,23,5
50683,2667,3,9
50684,9469,18,15
50685,9945,12,15
50686,3405,23,6
50687,6803,8,15
50688,7958,5,9
50689,642,23,6
50690,6938,20,11
50691,5792,22,10
50692,3973,16,5
50693,6360,21,12
50694,3174,21,10
50695,9843,2,7
50696,9568,14,5
50697,2929,18,12
50698,2441,10,7
50699,8664,3,9
50700,3961,9,13
50701,1151,24,9
50702,1314,11,8
50703,5565,22,7
50704,3108,12,11
50705,2542,9,11
50706,9771,4,1
50707,2478,22,13
50708,111,15,1
50709,7271,24,11
50710,1493,8,8
50711,8512,24,11
50712,2282,9,4
50713,6790,3,2
50714,3979,24,9
50715,221,11,5
50716,3044,17,1
50717,7227,24,15
50718,7622,4,13
50719,758,6,15
50720,1275,16,7
50721,2430,20,9
50722,7602,17,6
50723,9106,2,4
50724,5227,7,3
50725,6266,11,11
50726,9963,10,1
50727,1620,22,10
50728,8673,13,4
50729,9628,22,5
50730,9813,10,12
50731,1798,4,2
50732,4160,17,2
50733,7489,23,11
50734,5712,23,14
50735,7858,12,2
50736,5289,21,11
50737,5330,17,10
50738,7799,2,6
50739,347,23,8
50740,6755,13,15
50741,1623,3,6
50742,3450,13,2
50743,9833,24,3
50744,3498,5,12
50745,5713,12,14
50746,7992,17,10
50747,3532,23,1
50748,6642,3,10
50749,3763,4,5
50750,7448,21,3
50751,6627,10,5
50752,3140,14,4
50753,6191,12,5
50754,8397,15,6
50755,4186,6,4
50756,127,16,1
50757,8023,5,8
50758,6547,8,12
50759,4646,16,3
50760,7351,1,11
50761,8874,4,5
50762,2420,1,7
50763,8313,13,14
50764,3120,18,10
50765,7674,10,6
50766,7186,12,6
50767,1265,1,7
50768,2753,14,5
50769,761,3,10
50770,3926,21,13
50771,2344,4,10
50772,2089,18,4
50773,7147,3,15
50774,3806,17,7
